state,division,ballotPosition,surname,ballotGivenName,gender,fullName,fullName,partyBallotName,house,incumbent
VIC,Calwell,4,VAMVAKINOU,Maria,F,Maria Vamvakinou,Maria Vamvakinou,Australian Labor Party,House,1
VIC,Calwell,5,NAIM,Joshua,M,Joshua Naim,Joshua Naim,United Australia Party,House,0
VIC,Calwell,6,SMALL,Jerome,M,Jerome Small,Jerome Small,Victorian Socialists,House,0
VIC,Calwell,7,BENGTSSON,Maria,M,Maria Bengtsson,Maria Bengtsson,Australian Federation Party,House,0
VIC,Casey,1,GAME,Jenny,M,Jenny Game,Jenny Game,The Greens,House,0
VIC,Casey,2,COLE,Craig,M,Craig Cole,Craig Cole,Independent,House,0
VIC,Casey,3,KLOP,Andrew,M,Andrew Klop,Andrew Klop,Animal Justice Party,House,0
VIC,Casey,4,VIOLI,Aaron,M,Aaron Violi,Aaron Violi,Liberal,House,0
VIC,Casey,5,BRINDLE,Bill,M,Bill Brindle,Bill Brindle,Australian Labor Party,House,0
VIC,Casey,6,MURPHY,Paul,M,Paul Murphy,Paul Murphy,Pauline Hanson's One Nation,House,0
VIC,Casey,7,FIELD,Chris,M,Chris Field,Chris Field,Australian Federation Party,House,0
VIC,Casey,8,SMITH,Trevor Walter,M,Trevor Walter Smith,Trevor Walter Smith,Liberal Democrats,House,0
VIC,Casey,9,SULLIVAN,Peter,M,Peter Sullivan,Peter Sullivan,Derryn Hinch's Justice Party,House,0
VIC,Casey,10,BELLVE,Anthony Sebastian,M,Anthony Sebastian Bellve,Anthony Sebastian Bellve,United Australia Party,House,0
VIC,Casey,11,FERRES MILES,Claire,M,Claire Ferres Miles,Claire Ferres Miles,Independent,House,0
VIC,Chisholm,1,LIU,Gladys,F,Gladys Liu,Gladys Liu,Liberal,House,1
VIC,Chisholm,2,STANFIELD,Thomas,M,Thomas Stanfield,Thomas Stanfield,Derryn Hinch's Justice Party,House,0
VIC,Chisholm,3,ANTONIE,Anthea,M,Anthea Antonie,Anthea Antonie,Australian Federation Party,House,0
VIC,Chisholm,4,TYRRELL,Aaron,M,Aaron Tyrrell,Aaron Tyrrell,Pauline Hanson's One Nation,House,0
VIC,Chisholm,5,WHITFIELD,Rod,M,Rod Whitfield,Rod Whitfield,Animal Justice Party,House,0
VIC,Chisholm,6,DARE,Ryan,M,Ryan Dare,Ryan Dare,Citizens Party,House,0
VIC,Chisholm,7,KING,Ethelyn,M,Ethelyn King,Ethelyn King,Liberal Democrats,House,0
VIC,Chisholm,8,NEWMAN,Sarah,M,Sarah Newman,Sarah Newman,The Greens,House,0
VIC,Chisholm,9,KEMPSON,Melanie Merle,M,Melanie Merle Kempson,Melanie Merle Kempson,United Australia Party,House,0
VIC,Chisholm,10,MURPHY,Dominique,M,Dominique Murphy,Dominique Murphy,Independent,House,0
VIC,Chisholm,11,TSENG,Wayne,M,Wayne Tseng,Wayne Tseng,Independent,House,0
VIC,Chisholm,12,GARLAND,Carina,M,Carina Garland,Carina Garland,Australian Labor Party,House,0
VIC,Cooper,1,BANGAAR,Rabin,M,Rabin Bangaar,Rabin Bangaar,Animal Justice Party,House,0
VIC,Cooper,2,LARKIN,Kath,M,Kath Larkin,Kath Larkin,Victorian Socialists,House,0
VIC,Cooper,3,LIDDLE,Celeste,M,Celeste Liddle,Celeste Liddle,The Greens,House,0
VIC,Cooper,4,WHITEHEAD,Adrian,M,Adrian Whitehead,Adrian Whitehead,"FUSION: Science, Pirate, Secular, Climate Emergency",House,0
VIC,Cooper,5,ATKINSON,Jadon,M,Jadon Atkinson,Jadon Atkinson,Liberal,House,0
VIC,Cooper,6,LA ROSA,Adam,M,Adam La Rosa,Adam La Rosa,United Australia Party,House,0
VIC,Cooper,7,TURNER,William Tristan,M,William Tristan Turner,William Tristan Turner,Pauline Hanson's One Nation,House,0
VIC,Cooper,8,KEARNEY,Ged,M,Ged Kearney,Ged Kearney,Australian Labor Party,House,1
VIC,Corangamite,1,JUHASZ,Stephen,M,Stephen Juhasz,Stephen Juhasz,Australian Federation Party,House,0
VIC,Corangamite,2,MARSHALL,Alex,M,Alex Marshall,Alex Marshall,The Greens,House,0
VIC,Corangamite,3,COKER,Libby,M,Libby Coker,Libby Coker,Australian Labor Party,House,0
VIC,Corangamite,4,WATKINS,Meg,M,Meg Watkins,Meg Watkins,Animal Justice Party,House,0
VIC,Corangamite,5,ASHER,Stephanie,M,Stephanie Asher,Stephanie Asher,Liberal,House,0
VIC,Corangamite,6,BARKER,Paul,M,Paul Barker,Paul Barker,Liberal Democrats,House,0
VIC,Corangamite,7,SORENSEN,Luke,M,Luke Sorensen,Luke Sorensen,Pauline Hanson's One Nation,House,0
VIC,Corangamite,8,ABOU-ZEID,Daniel William,M,Daniel William Abou-Zeid,Daniel William Abou-Zeid,United Australia Party,House,0
VIC,Corangamite,9,D'ARGENT,Jean-Marie,M,Jean-Marie D'Argent,Jean-Marie D'Argent,Derryn Hinch's Justice Party,House,0
VIC,Corio,1,BULL,Sue,M,Sue Bull,Sue Bull,Socialist Alliance,House,0
VIC,Corio,2,TAYLOR,Jessica,M,Jessica Taylor,Jessica Taylor,Australian Federation Party,House,0
VIC,Corio,3,PATEL,Manish,M,Manish Patel,Manish Patel,Liberal,House,0
VIC,Corio,4,NORTHEAST,Simon,M,Simon Northeast,Simon Northeast,The Greens,House,0
VIC,Corio,5,JONES,Robert,M,Robert Jones,Robert Jones,Pauline Hanson's One Nation,House,0
VIC,Corio,6,ADAMS,Naomi,M,Naomi Adams,Naomi Adams,Animal Justice Party,House,0
VIC,Corio,7,PAYNE,Max,M,Max Payne,Max Payne,Liberal Democrats,House,0
VIC,Corio,8,MURDOCK,Shane,M,Shane Murdock,Shane Murdock,United Australia Party,House,0
VIC,Corio,9,MARLES,Richard,M,Richard Marles,Richard Marles,Australian Labor Party,House,1
VIC,Deakin,1,GREGG,Matt,M,Matt Gregg,Matt Gregg,Australian Labor Party,House,0
VIC,Deakin,2,HUMPHREYS,Rob,M,Rob Humphreys,Rob Humphreys,The Greens,House,0
VIC,Deakin,3,LIU,Qian,M,Qian Liu,Qian Liu,Independent,House,0
VIC,Deakin,4,DOLHEGUY,Katherine,M,Katherine Dolheguy,Katherine Dolheguy,Animal Justice Party,House,0
VIC,Deakin,5,CARR,Harrison,M,Harrison Carr,Harrison Carr,Liberal Democrats,House,0
VIC,Deakin,6,SUKKAR,Michael,M,Michael Sukkar,Michael Sukkar,Liberal,House,1
VIC,Deakin,7,THOMPSON,Judith,M,Judith Thompson,Judith Thompson,Derryn Hinch's Justice Party,House,0
VIC,Deakin,8,GIDLEY,Bianca Joy,M,Bianca Joy Gidley,Bianca Joy Gidley,United Australia Party,House,0
VIC,Deakin,9,BASTIN,Samantha,M,Samantha Bastin,Samantha Bastin,Australian Federation Party,House,0
VIC,Deakin,10,COUGHLAN,Natasha,M,Natasha Coughlan,Natasha Coughlan,Pauline Hanson's One Nation,House,0
VIC,Dunkley,1,BERGWERF,Darren,M,Darren Bergwerf,Darren Bergwerf,Independent,House,0
VIC,Dunkley,2,MURPHY,Peta,F,Peta Murphy,Peta Murphy,Australian Labor Party,House,1
VIC,Dunkley,3,WILLIS,Damian,M,Damian Willis,Damian Willis,Liberal Democrats,House,0
VIC,Dunkley,4,JOHNSTON,Elizabeth,M,Elizabeth Johnston,Elizabeth Johnston,Animal Justice Party,House,0
VIC,Dunkley,5,O'BRIEN,Liam,M,Liam O'Brien,Liam O'Brien,The Greens,House,0
VIC,Dunkley,6,COOMBES,Sharn,M,Sharn Coombes,Sharn Coombes,Liberal,House,0
VIC,Dunkley,7,MIDDLEBROOK,Scott,M,Scott Middlebrook,Scott Middlebrook,Pauline Hanson's One Nation,House,0
VIC,Dunkley,8,WOODS,Kathryn,M,Kathryn Woods,Kathryn Woods,Australian Federation Party,House,0
VIC,Dunkley,9,IRVINE,Adrian Kain,M,Adrian Kain Irvine,Adrian Kain Irvine,United Australia Party,House,0
VIC,Flinders,1,VAN DER END,Alex,M,Alex Van Der End,Alex Van Der End,United Australia Party,House,0
VIC,Flinders,2,MARR,Cyndi,M,Cyndi Marr,Cyndi Marr,Pauline Hanson's One Nation,House,0
VIC,Flinders,3,ABRAHAM,Chrysten,M,Chrysten Abraham,Chrysten Abraham,Liberal Democrats,House,0
VIC,Flinders,4,McKENZIE,Zoe,M,Zoe Mckenzie,Zoe Mckenzie,Liberal,House,0
VIC,Flinders,5,EARL,Jefferson,M,Jefferson Earl,Jefferson Earl,Australian Federation Party,House,0
VIC,Flinders,6,LANE,Colin,M,Colin Lane,Colin Lane,The Greens,House,0
VIC,Flinders,7,RUSSELL,Sarah,M,Sarah Russell,Sarah Russell,Independent,House,0
VIC,Flinders,8,SNOWBALL,Surbhi,M,Surbhi Snowball,Surbhi Snowball,Australian Labor Party,House,0
VIC,Flinders,9,O'CONNOR,Despi,M,Despi O'Connor,Despi O'Connor,Independent,House,0
VIC,Flinders,10,ENGELANDER,Pamela,M,Pamela Engelander,Pamela Engelander,Animal Justice Party,House,0
VIC,Fraser,1,WOOD,David,M,David Wood,David Wood,Liberal,House,0
VIC,Fraser,2,MULINO,Daniel,M,Daniel Mulino,Daniel Mulino,Australian Labor Party,House,1
VIC,Fraser,3,CURSIO,Anthony,M,Anthony Cursio,Anthony Cursio,Liberal Democrats,House,0
VIC,Fraser,4,MITCHELL-SEARS,Bella,M,Bella Mitchell-Sears,Bella Mitchell-Sears,The Greens,House,0
VIC,Fraser,5,RAYMOND,Keith James Aaron,M,Keith James Aaron Raymond,Keith James Aaron Raymond,United Australia Party,House,0
VIC,Fraser,6,de PYLE,Sabine,M,Sabine De Pyle,Sabine De Pyle,Pauline Hanson's One Nation,House,0
VIC,Fraser,7,ROBERTSON,Catherine,M,Catherine Robertson,Catherine Robertson,Victorian Socialists,House,0
VIC,Gellibrand,1,RODOREDA,Suzette,M,Suzette Rodoreda,Suzette Rodoreda,The Greens,House,0
VIC,Gellibrand,2,CLARK,Monica,M,Monica Clark,Monica Clark,Liberal,House,0
VIC,Gellibrand,3,MOORS,Sharynn,M,Sharynn Moors,Sharynn Moors,Australian Federation Party,House,0
VIC,Gellibrand,4,CHARLES,Andrew,M,Andrew Charles,Andrew Charles,Victorian Socialists,House,0
VIC,Gellibrand,5,ISAC,Abraham,M,Abraham Isac,Abraham Isac,United Australia Party,House,0
VIC,Gellibrand,6,GLASSON,Chloe,M,Chloe Glasson,Chloe Glasson,Liberal Democrats,House,0
VIC,Gellibrand,7,BRADDOCK,Rob,M,Rob Braddock,Rob Braddock,Pauline Hanson's One Nation,House,0
VIC,Gellibrand,8,WATTS,Tim,M,Tim Watts,Tim Watts,Australian Labor Party,House,1
VIC,Gippsland,1,HANSFORD,Greg,M,Greg Hansford,Greg Hansford,Pauline Hanson's One Nation,House,0
VIC,Gippsland,2,CHESTER,Darren,F,Darren Chester,Darren Chester,The Nationals,House,1
VIC,Gippsland,3,FORSTER,Gregory Emil,M,Gregory Emil Forster,Gregory Emil Forster,United Australia Party,House,0
VIC,Gippsland,4,THORPE,Marjorie,M,Marjorie Thorpe,Marjorie Thorpe,The Greens,House,1
VIC,Gippsland,5,McDONALD,Jim,M,Jim Mcdonald,Jim Mcdonald,Liberal Democrats,House,0
VIC,Gippsland,6,LANGLEY,Jannette,M,Jannette Langley,Jannette Langley,Australian Labor Party,House,0
VIC,Goldstein,1,GALLI-McROSTIE,Alana,M,Alana Galli-Mcrostie,Alana Galli-Mcrostie,The Greens,House,0
VIC,Goldstein,2,SULLIVAN,Ellie Jean,M,Ellie Jean Sullivan,Ellie Jean Sullivan,Derryn Hinch's Justice Party,House,0
VIC,Goldstein,3,HOULT,Brandon,M,Brandon Hoult,Brandon Hoult,Sustainable Australia Party - Stop Overdevelopment / Corruption,House,0
VIC,Goldstein,4,SEGAL,David,M,David Segal,David Segal,Liberal Democrats,House,0
VIC,Goldstein,5,DANIEL,Zoe,M,Zoe Daniel,Zoe Daniel,Independent,House,0
VIC,Goldstein,6,STARK,Lisa,M,Lisa Stark,Lisa Stark,Pauline Hanson's One Nation,House,0
VIC,Goldstein,7,REYNOLDS,Catherine Frances,M,Catherine Frances Reynolds,Catherine Frances Reynolds,United Australia Party,House,0
VIC,Goldstein,8,WILSON,Tim,M,Tim Wilson,Tim Wilson,Liberal,House,1
VIC,Goldstein,9,ABBOTT,Martyn,M,Martyn Abbott,Martyn Abbott,Australian Labor Party,House,0
VIC,Gorton,1,CONNOR,Daniel,M,Daniel Connor,Daniel Connor,Pauline Hanson's One Nation,House,0
VIC,Gorton,2,MORRIS,Praise,M,Praise Morris,Praise Morris,The Greens,House,0
VIC,Gorton,3,VIRAG,Michael,M,Michael Virag,Michael Virag,United Australia Party,House,0
VIC,Gorton,4,GIBSON,Belle,M,Belle Gibson,Belle Gibson,Victorian Socialists,House,0
VIC,Gorton,5,O'CONNOR,Brendan,M,Brendan O'Connor,Brendan O'Connor,Australian Labor Party,House,1
VIC,Gorton,6,LONCAR,Steven J,M,Steven J Loncar,Steven J Loncar,Independent,House,0
VIC,Gorton,7,DOBRAN,Tony,M,Tony Dobran,Tony Dobran,The Great Australian Party,House,0
VIC,Gorton,8,LASSIG,Paul,M,Paul Lassig,Paul Lassig,Australian Federation Party,House,0
VIC,Gorton,9,FLETCHER,John,M,John Fletcher,John Fletcher,Liberal,House,0
VIC,Hawke,1,WILLIAMS,Michael,M,Michael Williams,Michael Williams,Australian Federation Party,House,0
VIC,Hawke,2,LACEY,Michael Edward,M,Michael Edward Lacey,Michael Edward Lacey,The Great Australian Party,House,0
VIC,Hawke,3,RAE,Sam,M,Sam Rae,Sam Rae,Australian Labor Party,House,0
VIC,Hawke,4,BINGHAM,Jarrod James,M,Jarrod James Bingham,Jarrod James Bingham,Independent,House,0
VIC,Hawke,5,MARTUCCI,Max,M,Max Martucci,Max Martucci,TNL,House,0
VIC,Hawke,6,HAQUE,Enamul,M,Enamul Haque,Enamul Haque,Liberal,House,0
VIC,Hawke,7,WHEELOCK,Lynda,M,Lynda Wheelock,Lynda Wheelock,The Greens,House,0
VIC,Hawke,8,SUDUK,Nick,M,Nick Suduk,Nick Suduk,Pauline Hanson's One Nation,House,0
VIC,Hawke,9,VESSEY,Glenn,M,Glenn Vessey,Glenn Vessey,Citizens Party,House,0
VIC,Hawke,10,HYNES,Jack,M,Jack Hynes,Jack Hynes,Victorian Socialists,House,0
VIC,Hawke,11,CUTHBERTSON,Andrew Glenn,M,Andrew Glenn Cuthbertson,Andrew Glenn Cuthbertson,United Australia Party,House,0
VIC,Higgins,1,FORD,Matthew,M,Matthew Ford,Matthew Ford,Liberal Democrats,House,0
VIC,Higgins,2,SPENCER,Ingram Magnus,M,Ingram Magnus Spencer,Ingram Magnus Spencer,United Australia Party,House,0
VIC,Higgins,3,WALKER,Alicia,M,Alicia Walker,Alicia Walker,Animal Justice Party,House,0
VIC,Higgins,4,ALLEN,Katie,M,Katie Allen,Katie Allen,Liberal,House,1
VIC,Higgins,5,JOHNSON,Andrew,M,Andrew Johnson,Andrew Johnson,Reason Australia,House,0
VIC,Higgins,6,ANANDA-RAJAH,Michelle,M,Michelle Ananda-Rajah,Michelle Ananda-Rajah,Australian Labor Party,House,0
VIC,Higgins,7,MENOUDAKIS,Suzie,M,Suzie Menoudakis,Suzie Menoudakis,Australian Federation Party,House,0
VIC,Higgins,8,SEMMENS,Sonya,M,Sonya Semmens,Sonya Semmens,The Greens,House,0
VIC,Holt,1,RAGUPATHY,Ravi,M,Ravi Ragupathy,Ravi Ragupathy,Independent,House,0
VIC,Holt,2,FERNANDO,Cassandra,M,Cassandra Fernando,Cassandra Fernando,Australian Labor Party,House,0
VIC,Holt,3,HANSEN,Gerardine,M,Gerardine Hansen,Gerardine Hansen,United Australia Party,House,0
VIC,Holt,4,AMBARD,Sandy,M,Sandy Ambard,Sandy Ambard,Pauline Hanson's One Nation,House,0
VIC,Holt,5,SALDANHA,Gregory,M,Gregory Saldanha,Gregory Saldanha,Australian Federation Party,House,0
VIC,Holt,6,NUNEZ-SILVA,Matthew,M,Matthew Nunez-Silva,Matthew Nunez-Silva,Liberal Democrats,House,0
VIC,Holt,7,MATHEW,Sujit,M,Sujit Mathew,Sujit Mathew,The Greens,House,0
VIC,Holt,8,PERERA,Ranj,M,Ranj Perera,Ranj Perera,Liberal,House,0
VIC,Hotham,1,SOK,Edward,M,Edward Sok,Edward Sok,Liberal Democrats,House,0
VIC,Hotham,2,O'NEIL,Clare,M,Clare O'Neil,Clare O'Neil,Australian Labor Party,House,1
VIC,Hotham,3,WILLOUGHBY,Louisa,M,Louisa Willoughby,Louisa Willoughby,The Greens,House,0
VIC,Hotham,4,RIDGWAY,Bruce Scott,M,Bruce Scott Ridgway,Bruce Scott Ridgway,United Australia Party,House,0
VIC,Hotham,5,TULL,Roger,M,Roger Tull,Roger Tull,Pauline Hanson's One Nation,House,0
VIC,Hotham,6,BEVINAKOPPA,Savitri,M,Savitri Bevinakoppa,Savitri Bevinakoppa,Liberal,House,0
VIC,Indi,1,ALEKSOV,Angel,M,Angel Aleksov,Angel Aleksov,Animal Justice Party,House,0
VIC,Indi,2,HAINES,Helen,M,Helen Haines,Helen Haines,Independent,House,1
VIC,Indi,3,O'CONNELL,Lachlan,M,Lachlan O'Connell,Lachlan O'Connell,Derryn Hinch's Justice Party,House,0
VIC,Indi,4,WILLIAMS,Stephen,M,Stephen Williams,Stephen Williams,United Australia Party,House,0
VIC,Indi,5,STEVENS,Beth,M,Beth Stevens,Beth Stevens,Pauline Hanson's One Nation,House,0
VIC,Indi,6,GILBERT,Benjamin,M,Benjamin Gilbert,Benjamin Gilbert,The Greens,House,0
VIC,Indi,7,FISHER,Liz,M,Liz Fisher,Liz Fisher,The Nationals,House,0
VIC,Indi,8,DAVID,Nadia,M,Nadia David,Nadia David,Australian Labor Party,House,0
VIC,Indi,9,FIDGE,Julian,M,Julian Fidge,Julian Fidge,Liberal Democrats,House,0
VIC,Indi,10,LYMAN,Ross,M,Ross Lyman,Ross Lyman,Liberal,House,0
VIC,Isaacs,1,SOKIRANSKY,Boris,M,Boris Sokiransky,Boris Sokiransky,Pauline Hanson's One Nation,House,0
VIC,Isaacs,2,DREYFUS,Mark,M,Mark Dreyfus,Mark Dreyfus,Australian Labor Party,House,1
VIC,Isaacs,3,O'DONNELL,Sarah,M,Sarah O'Donnell,Sarah O'Donnell,Liberal Democrats,House,0
VIC,Isaacs,4,BEATON,Robbie,M,Robbie Beaton,Robbie Beaton,Liberal,House,0
VIC,Isaacs,5,BRESKIN,Alex,M,Alex Breskin,Alex Breskin,The Greens,House,0
VIC,Isaacs,6,LIVINGSTONE,Alix,M,Alix Livingstone,Alix Livingstone,Animal Justice Party,House,0
VIC,Isaacs,7,McCAMISH,Scott Anson,M,Scott Anson Mccamish,Scott Anson Mccamish,United Australia Party,House,0
VIC,Jagajaga,1,THWAITES,Kate,M,Kate Thwaites,Kate Thwaites,Australian Labor Party,House,1
VIC,Jagajaga,2,PALMARINI,Brendan,M,Brendan Palmarini,Brendan Palmarini,Australian Federation Party,House,0
VIC,Jagajaga,3,ZELINKA,Allison,M,Allison Zelinka,Allison Zelinka,United Australia Party,House,0
VIC,Jagajaga,4,MUSTAF,Zahra,M,Zahra Mustaf,Zahra Mustaf,Independent,House,0
VIC,Jagajaga,5,TESA,Maya,M,Maya Tesa,Maya Tesa,Liberal Democrats,House,0
VIC,Jagajaga,6,CHASE,Liz,M,Liz Chase,Liz Chase,The Greens,House,0
VIC,Jagajaga,7,BOOKER,John,M,John Booker,John Booker,Pauline Hanson's One Nation,House,0
VIC,Jagajaga,8,TOMAR,Sahil,M,Sahil Tomar,Sahil Tomar,Liberal,House,0
VIC,Kooyong,1,RYAN,Monique,M,Monique Ryan,Monique Ryan,Independent,House,0
VIC,Kooyong,2,HARDIMAN,Scott Andrew,M,Scott Andrew Hardiman,Scott Andrew Hardiman,United Australia Party,House,0
VIC,Kooyong,3,THOM,Alexandra,M,Alexandra Thom,Alexandra Thom,Liberal Democrats,House,0
VIC,Kooyong,4,DALE,Michele,M,Michele Dale,Michele Dale,Derryn Hinch's Justice Party,House,0
VIC,Kooyong,5,COYNE,Josh,M,Josh Coyne,Josh Coyne,Pauline Hanson's One Nation,House,0
VIC,Kooyong,6,ANDERSON,Will,M,Will Anderson,Will Anderson,Independent,House,0
VIC,Kooyong,7,FRYDENBERG,Josh,M,Josh Frydenberg,Josh Frydenberg,Liberal,House,1
VIC,Kooyong,8,LYNCH,Peter,M,Peter Lynch,Peter Lynch,Australian Labor Party,House,0
VIC,Kooyong,9,NEHMER,Rachael,M,Rachael Nehmer,Rachael Nehmer,Animal Justice Party,House,0
VIC,Kooyong,10,MITCHEM,Piers,M,Piers Mitchem,Piers Mitchem,The Greens,House,0
VIC,Kooyong,11,CONNOLLY,David,M,David Connolly,David Connolly,Australian Values Party,House,0
VIC,La Trobe,1,WOOD,Jason,M,Jason Wood,Jason Wood,Liberal,House,1
VIC,La Trobe,2,ERVIN,Hadden,M,Hadden Ervin,Hadden Ervin,Pauline Hanson's One Nation,House,0
VIC,La Trobe,3,SCHILLING,Michael,M,Michael Schilling,Michael Schilling,The Greens,House,0
VIC,La Trobe,4,MOTT,Merryn,M,Merryn Mott,Merryn Mott,United Australia Party,House,0
VIC,La Trobe,5,ABHIMANYU KUMAR,,M, Abhimanyu Kumar, Abhimanyu Kumar,Australian Labor Party,House,0
VIC,La Trobe,6,SKINNER,Rebecca,M,Rebecca Skinner,Rebecca Skinner,Australian Federation Party,House,0
VIC,La Trobe,7,ABELMAN,Michael,M,Michael Abelman,Michael Abelman,Liberal Democrats,House,0
VIC,La Trobe,8,JEGES,Helen,M,Helen Jeges,Helen Jeges,Animal Justice Party,House,0
VIC,Lalor,1,MOINUDDIN,Aijaz,M,Aijaz Moinuddin,Aijaz Moinuddin,Independent,House,0
VIC,Lalor,2,URIBE,Claudio,M,Claudio Uribe,Claudio Uribe,Victorian Socialists,House,0
VIC,Lalor,3,PATERSON,Juanita Coral,M,Juanita Coral Paterson,Juanita Coral Paterson,United Australia Party,House,0
VIC,Lalor,4,RYAN,Joanne,F,Joanne Ryan,Joanne Ryan,Australian Labor Party,House,1
VIC,Lalor,5,BARCATTA,Patrizia,M,Patrizia Barcatta,Patrizia Barcatta,Liberal Democrats,House,0
VIC,Lalor,6,MALLIAROS,Peter,M,Peter Malliaros,Peter Malliaros,Australian Federation Party,House,0
VIC,Lalor,7,INGARFILL,James,M,James Ingarfill,James Ingarfill,Pauline Hanson's One Nation,House,0
VIC,Lalor,8,BODDEKE,Jack,M,Jack Boddeke,Jack Boddeke,The Greens,House,0
VIC,Lalor,9,GADDIPATI,Ravi,M,Ravi Gaddipati,Ravi Gaddipati,Liberal,House,0
VIC,Macnamara,1,MYERS,John B,M,John B Myers,John B Myers,Independent,House,0
VIC,Macnamara,2,HARKIN,Colleen,M,Colleen Harkin,Colleen Harkin,Liberal,House,0
VIC,Macnamara,3,BURNS,Josh,M,Josh Burns,Josh Burns,Australian Labor Party,House,1
VIC,Macnamara,4,ANNE,Debera,M,Debera Anne,Debera Anne,Pauline Hanson's One Nation,House,0
VIC,Macnamara,5,McCATHIE,Rob,M,Rob Mccathie,Rob Mccathie,Liberal Democrats,House,0
VIC,Macnamara,6,SCHULTZ,Ben,M,Ben Schultz,Ben Schultz,Animal Justice Party,House,0
VIC,Macnamara,7,HODGINS-MAY,Steph,M,Steph Hodgins-May,Steph Hodgins-May,The Greens,House,0
VIC,Macnamara,8,HICKEY,Jane Elizabeth,M,Jane Elizabeth Hickey,Jane Elizabeth Hickey,United Australia Party,House,0
VIC,Mallee,1,WEBSTER,Anne,F,Anne Webster,Anne Webster,The Nationals,House,1
VIC,Mallee,2,BALDWIN,Sophie,M,Sophie Baldwin,Sophie Baldwin,Independent,House,0
VIC,Mallee,3,HAENEL,Claudia,M,Claudia Haenel,Claudia Haenel,Independent,House,0
VIC,Mallee,4,LAHY,Chris,M,Chris Lahy,Chris Lahy,Citizens Party,House,0
VIC,Mallee,5,HART,Carole,M,Carole Hart,Carole Hart,Australian Labor Party,House,0
VIC,Mallee,6,McCOLL,Sam,M,Sam Mccoll,Sam Mccoll,The Greens,House,0
VIC,Mallee,7,KING,Stuart William,M,Stuart William King,Stuart William King,United Australia Party,House,0
VIC,Mallee,8,ATKINSON,Vanessa,M,Vanessa Atkinson,Vanessa Atkinson,Pauline Hanson's One Nation,House,0
VIC,Maribyrnong,1,HOBART,Mark Michael,M,Mark Michael Hobart,Mark Michael Hobart,The Great Australian Party,House,0
VIC,Maribyrnong,2,DADICH,Daniel Nair,M,Daniel Nair Dadich,Daniel Nair Dadich,Victorian Socialists,House,0
VIC,Maribyrnong,3,SHORTEN,Bill,M,Bill Shorten,Bill Shorten,Australian Labor Party,House,1
VIC,Maribyrnong,4,TINDAL,Jodie,M,Jodie Tindal,Jodie Tindal,Pauline Hanson's One Nation,House,0
VIC,Maribyrnong,5,BESANKO,Darren,M,Darren Besanko,Darren Besanko,United Australia Party,House,0
VIC,Maribyrnong,6,D'SILVA,Mira,M,Mira D'Silva,Mira D'Silva,Liberal,House,0
VIC,Maribyrnong,7,PRYOR,Rhonda,M,Rhonda Pryor,Rhonda Pryor,The Greens,House,0
VIC,Maribyrnong,8,ANSALONE,Alexander Anthony,M,Alexander Anthony Ansalone,Alexander Anthony Ansalone,Australian Federation Party,House,0
VIC,Maribyrnong,9,SMITH,Cameron,M,Cameron Smith,Cameron Smith,Liberal Democrats,House,0
VIC,McEwen,1,BARKER,Neil,M,Neil Barker,Neil Barker,The Greens,House,0
VIC,McEwen,2,McRAE,Paul Joseph,M,Paul Joseph Mcrae,Paul Joseph Mcrae,United Australia Party,House,0
VIC,McEwen,3,NEIL,Christopher,M,Christopher Neil,Christopher Neil,Australian Federation Party,House,0
VIC,McEwen,4,BRADBURY,Chris,M,Chris Bradbury,Chris Bradbury,Pauline Hanson's One Nation,House,0
VIC,McEwen,5,HERRON,John,M,John Herron,John Herron,Liberal Democrats,House,0
VIC,McEwen,6,WELCH,Richard,M,Richard Welch,Richard Welch,Liberal,House,0
VIC,McEwen,7,MITCHELL,Rob,M,Rob Mitchell,Rob Mitchell,Australian Labor Party,House,1
VIC,Melbourne,1,BORG,Justin,M,Justin Borg,Justin Borg,United Australia Party,House,0
VIC,Melbourne,2,PATERSON,Keir,M,Keir Paterson,Keir Paterson,Australian Labor Party,House,0
VIC,Melbourne,3,BANDT,Adam,M,Adam Bandt,Adam Bandt,The Greens,House,1
VIC,Melbourne,4,DAMCHES,James,M,James Damches,James Damches,Liberal,House,0
VIC,Melbourne,5,PEPPARD,Richard,M,Richard Peppard,Richard Peppard,Liberal Democrats,House,0
VIC,Melbourne,6,ROBSON,Scott,M,Scott Robson,Scott Robson,Independent,House,0
VIC,Melbourne,7,STRAGAN,Walter,M,Walter Stragan,Walter Stragan,Pauline Hanson's One Nation,House,0
VIC,Melbourne,8,POON,Bruce,M,Bruce Poon,Bruce Poon,Animal Justice Party,House,0
VIC,Melbourne,9,BOLGER,Colleen,M,Colleen Bolger,Colleen Bolger,Victorian Socialists,House,0
VIC,Menzies,1,OAKLEY,Naomi,M,Naomi Oakley,Naomi Oakley,Australian Labor Party,House,0
VIC,Menzies,2,SABHLOK,Sanjeev,M,Sanjeev Sabhlok,Sanjeev Sabhlok,Australian Federation Party,House,0
VIC,Menzies,3,CHEESMAN,Greg,M,Greg Cheesman,Greg Cheesman,Liberal Democrats,House,0
VIC,Menzies,4,HAYES,John,M,John Hayes,John Hayes,Pauline Hanson's One Nation,House,0
VIC,Menzies,5,WOLAHAN,Keith,M,Keith Wolahan,Keith Wolahan,Liberal,House,0
